run_id,date,plan_id,branch,commit,tag,firmware_version,ha_config_version,analysis_version,workload,protocol,topology,interference,load_level,node_count,interval_ms,timestamp_source,run_path,status,notes,pipeline_version,is_baseline,comparison_group,run_type,replicate_id,baseline_ref,interval_nominal_ms,interval_jitter_ms,iperf_profile,ap_model,ap_firmware,ap_channel_mode,ap_channel,ap_width_mhz,ap_control_sideband,ap_rf_source
R831,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,500,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R831,complete,firmware-0.5 confirmatory W2 10-pair extension; 0.5s telemetry rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_0.5s,telemetry,rep7,,,,,,,,,,,
R832,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,1000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R832,complete,firmware-0.5 confirmatory W2 10-pair extension; 1s control rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_1s,control,rep7,,,,,,,,,,,
R833,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,1000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R833,complete,firmware-0.5 confirmatory W2 10-pair extension; 1s telemetry rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_1s,telemetry,rep7,,,,,,,,,,,
R834,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,2000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R834,complete,firmware-0.5 confirmatory W2 10-pair extension; 2s control rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_2s,control,rep7,,,,,,,,,,,
R835,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,2000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R835,complete,firmware-0.5 confirmatory W2 10-pair extension; 2s telemetry rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_2s,telemetry,rep7,,,,,,,,,,,
R836,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,3000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R836,complete,firmware-0.5 confirmatory W2 10-pair extension; 3s control rep11; balanced round 2; alternating pair order,0.4.8,FALSE,W2_3s,control,rep11,,,,,,,,,,,
R837,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,3000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R837,complete,firmware-0.5 confirmatory W2 10-pair extension; 3s telemetry rep11; balanced round 2; alternating pair order,0.4.8,FALSE,W2_3s,telemetry,rep11,,,,,,,,,,,
R838,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,4000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R838,complete,firmware-0.5 confirmatory W2 10-pair extension; 4s control rep11; balanced round 2; alternating pair order,0.4.8,FALSE,W2_4s,control,rep11,,,,,,,,,,,
R839,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,4000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R839,complete,firmware-0.5 confirmatory W2 10-pair extension; 4s telemetry rep11; balanced round 2; alternating pair order,0.4.8,FALSE,W2_4s,telemetry,rep11,,,,,,,,,,,
R840,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,5000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R840,complete,firmware-0.5 confirmatory W2 10-pair extension; 5s telemetry rep8; balanced round 2; alternating pair order,0.4.8,FALSE,W2_5s,telemetry,rep8,,,,,,,,,,,
R841,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,5000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R841,complete,firmware-0.5 confirmatory W2 10-pair extension; 5s control rep8; balanced round 2; alternating pair order,0.4.8,FALSE,W2_5s,control,rep8,,,,,,,,,,,
R842,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,6000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R842,complete,firmware-0.5 confirmatory W2 10-pair extension; 6s control rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_6s,control,rep7,,,,,,,,,,,
R843,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,6000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R843,complete,firmware-0.5 confirmatory W2 10-pair extension; 6s telemetry rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_6s,telemetry,rep7,,,,,,,,,,,
R844,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,7000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R844,complete,firmware-0.5 confirmatory W2 10-pair extension; 7s control rep11; balanced round 2; alternating pair order,0.4.8,FALSE,W2_7s,control,rep11,,,,,,,,,,,
R845,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,7000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R845,complete,firmware-0.5 confirmatory W2 10-pair extension; 7s telemetry rep11; balanced round 2; alternating pair order,0.4.8,FALSE,W2_7s,telemetry,rep11,,,,,,,,,,,
R846,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,8000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R846,complete,firmware-0.5 confirmatory W2 10-pair extension; 8s control rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_8s,control,rep7,,,,,,,,,,,
R847,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,8000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R847,complete,firmware-0.5 confirmatory W2 10-pair extension; 8s telemetry rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_8s,telemetry,rep7,,,,,,,,,,,
R848,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,9000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R848,complete,firmware-0.5 confirmatory W2 10-pair extension; 9s control rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_9s,control,rep7,,,,,,,,,,,
R849,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,9000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R849,complete,firmware-0.5 confirmatory W2 10-pair extension; 9s telemetry rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_9s,telemetry,rep7,,,,,,,,,,,
R850,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,10000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R850,complete,firmware-0.5 confirmatory W2 10-pair extension; 10s control rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_10s,control,rep7,,,,,,,,,,,
R851,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,10000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R851,complete,firmware-0.5 confirmatory W2 10-pair extension; 10s telemetry rep7; balanced round 2; alternating pair order,0.4.8,FALSE,W2_10s,telemetry,rep7,,,,,,,,,,,
R852,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,500,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R852,complete,firmware-0.5 confirmatory W2 10-pair extension; 0.5s telemetry rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_0.5s,telemetry,rep8,,,,,,,,,,,
R853,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,500,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R853,complete,firmware-0.5 confirmatory W2 10-pair extension; 0.5s control rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_0.5s,control,rep8,,,,,,,,,,,
R854,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,1000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R854,complete,firmware-0.5 confirmatory W2 10-pair extension; 1s telemetry rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_1s,telemetry,rep8,,,,,,,,,,,
R855,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,1000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R855,complete,firmware-0.5 confirmatory W2 10-pair extension; 1s control rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_1s,control,rep8,,,,,,,,,,,
R856,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,2000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R856,complete,firmware-0.5 confirmatory W2 10-pair extension; 2s telemetry rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_2s,telemetry,rep8,,,,,,,,,,,
R857,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,2000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R857,complete,firmware-0.5 confirmatory W2 10-pair extension; 2s control rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_2s,control,rep8,,,,,,,,,,,
R858,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,5000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R858,complete,firmware-0.5 confirmatory W2 10-pair extension; 5s control rep9; balanced round 3; alternating pair order,0.4.8,FALSE,W2_5s,control,rep9,,,,,,,,,,,
R859,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,5000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R859,complete,firmware-0.5 confirmatory W2 10-pair extension; 5s telemetry rep9; balanced round 3; alternating pair order,0.4.8,FALSE,W2_5s,telemetry,rep9,,,,,,,,,,,
R860,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,6000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R860,complete,firmware-0.5 confirmatory W2 10-pair extension; 6s telemetry rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_6s,telemetry,rep8,,,,,,,,,,,
R861,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,6000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R861,complete,firmware-0.5 confirmatory W2 10-pair extension; 6s control rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_6s,control,rep8,,,,,,,,,,,
R862,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,8000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R862,complete,firmware-0.5 confirmatory W2 10-pair extension; 8s telemetry rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_8s,telemetry,rep8,,,,,,,,,,,
R863,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,8000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R863,complete,firmware-0.5 confirmatory W2 10-pair extension; 8s control rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_8s,control,rep8,,,,,,,,,,,
R864,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,9000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R864,complete,firmware-0.5 confirmatory W2 10-pair extension; 9s telemetry rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_9s,telemetry,rep8,,,,,,,,,,,
R865,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,9000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R865,complete,firmware-0.5 confirmatory W2 10-pair extension; 9s control rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_9s,control,rep8,,,,,,,,,,,
R866,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,10000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R866,complete,firmware-0.5 confirmatory W2 10-pair extension; 10s telemetry rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_10s,telemetry,rep8,,,,,,,,,,,
R867,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,10000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R867,complete,firmware-0.5 confirmatory W2 10-pair extension; 10s control rep8; balanced round 3; alternating pair order,0.4.8,FALSE,W2_10s,control,rep8,,,,,,,,,,,
R868,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,500,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R868,complete,firmware-0.5 confirmatory W2 10-pair extension; 0.5s control rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_0.5s,control,rep9,,,,,,,,,,,
R869,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,500,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R869,complete,firmware-0.5 confirmatory W2 10-pair extension; 0.5s telemetry rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_0.5s,telemetry,rep9,,,,,,,,,,,
R870,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,1000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R870,complete,firmware-0.5 confirmatory W2 10-pair extension; 1s control rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_1s,control,rep9,,,,,,,,,,,
R871,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,1000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R871,complete,firmware-0.5 confirmatory W2 10-pair extension; 1s telemetry rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_1s,telemetry,rep9,,,,,,,,,,,
R872,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,2000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R872,complete,firmware-0.5 confirmatory W2 10-pair extension; 2s control rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_2s,control,rep9,,,,,,,,,,,
R873,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,2000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R873,complete,firmware-0.5 confirmatory W2 10-pair extension; 2s telemetry rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_2s,telemetry,rep9,,,,,,,,,,,
R874,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,5000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R874,complete,firmware-0.5 confirmatory W2 10-pair extension; 5s telemetry rep10; balanced round 4; alternating pair order,0.4.8,FALSE,W2_5s,telemetry,rep10,,,,,,,,,,,
R875,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,5000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R875,complete,firmware-0.5 confirmatory W2 10-pair extension; 5s control rep10; balanced round 4; alternating pair order,0.4.8,FALSE,W2_5s,control,rep10,,,,,,,,,,,
R876,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,6000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R876,complete,firmware-0.5 confirmatory W2 10-pair extension; 6s control rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_6s,control,rep9,,,,,,,,,,,
R877,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,6000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R877,complete,firmware-0.5 confirmatory W2 10-pair extension; 6s telemetry rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_6s,telemetry,rep9,,,,,,,,,,,
R878,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,8000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R878,complete,firmware-0.5 confirmatory W2 10-pair extension; 8s control rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_8s,control,rep9,,,,,,,,,,,
R879,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,8000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R879,complete,firmware-0.5 confirmatory W2 10-pair extension; 8s telemetry rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_8s,telemetry,rep9,,,,,,,,,,,
R880,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,9000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R880,complete,firmware-0.5 confirmatory W2 10-pair extension; 9s control rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_9s,control,rep9,,,,,,,,,,,
R881,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,9000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R881,complete,firmware-0.5 confirmatory W2 10-pair extension; 9s telemetry rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_9s,telemetry,rep9,,,,,,,,,,,
R882,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,10000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R882,complete,firmware-0.5 confirmatory W2 10-pair extension; 10s control rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_10s,control,rep9,,,,,,,,,,,
R883,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,10000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R883,complete,firmware-0.5 confirmatory W2 10-pair extension; 10s telemetry rep9; balanced round 4; alternating pair order,0.4.8,FALSE,W2_10s,telemetry,rep9,,,,,,,,,,,
R884,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,500,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R884,complete,firmware-0.5 confirmatory W2 10-pair extension; 0.5s telemetry rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_0.5s,telemetry,rep10,,,,,,,,,,,
R885,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,500,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R885,complete,firmware-0.5 confirmatory W2 10-pair extension; 0.5s control rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_0.5s,control,rep10,,,,,,,,,,,
R886,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,1000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R886,complete,firmware-0.5 confirmatory W2 10-pair extension; 1s telemetry rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_1s,telemetry,rep10,,,,,,,,,,,
R887,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,1000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R887,complete,firmware-0.5 confirmatory W2 10-pair extension; 1s control rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_1s,control,rep10,,,,,,,,,,,
R888,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,2000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R888,complete,firmware-0.5 confirmatory W2 10-pair extension; 2s telemetry rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_2s,telemetry,rep10,,,,,,,,,,,
R889,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,2000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R889,complete,firmware-0.5 confirmatory W2 10-pair extension; 2s control rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_2s,control,rep10,,,,,,,,,,,
R890,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,5000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R890,complete,firmware-0.5 confirmatory W2 10-pair extension; 5s control rep11; balanced round 5; alternating pair order,0.4.8,FALSE,W2_5s,control,rep11,,,,,,,,,,,
R891,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,5000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R891,complete,firmware-0.5 confirmatory W2 10-pair extension; 5s telemetry rep11; balanced round 5; alternating pair order,0.4.8,FALSE,W2_5s,telemetry,rep11,,,,,,,,,,,
R892,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,6000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R892,complete,firmware-0.5 confirmatory W2 10-pair extension; 6s telemetry rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_6s,telemetry,rep10,,,,,,,,,,,
R893,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,6000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R893,complete,firmware-0.5 confirmatory W2 10-pair extension; 6s control rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_6s,control,rep10,,,,,,,,,,,
R894,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,8000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R894,complete,firmware-0.5 confirmatory W2 10-pair extension; 8s telemetry rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_8s,telemetry,rep10,,,,,,,,,,,
R895,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,8000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R895,complete,firmware-0.5 confirmatory W2 10-pair extension; 8s control rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_8s,control,rep10,,,,,,,,,,,
R896,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,9000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R896,complete,firmware-0.5 confirmatory W2 10-pair extension; 9s telemetry rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_9s,telemetry,rep10,,,,,,,,,,,
R897,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,9000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R897,complete,firmware-0.5 confirmatory W2 10-pair extension; 9s control rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_9s,control,rep10,,,,,,,,,,,
R898,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,10000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R898,complete,firmware-0.5 confirmatory W2 10-pair extension; 10s telemetry rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_10s,telemetry,rep10,,,,,,,,,,,
R899,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,10000,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R899,complete,firmware-0.5 confirmatory W2 10-pair extension; 10s control rep10; balanced round 5; alternating pair order,0.4.8,FALSE,W2_10s,control,rep10,,,,,,,,,,,
R900,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,500,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R900,complete,firmware-0.5 confirmatory W2 10-pair extension; 0.5s control rep11; balanced round 6; alternating pair order,0.4.8,FALSE,W2_0.5s,control,rep11,,,,,,,,,,,
R901,08/05/2026,W2_FW050_10PAIR,testbed-dev,0495f8a,,0.5.0,0.3.0,0.4.5,W2,wifi,near,quiet,single,1,500,ESP32 t_local_us + serial_power + MQTT_event,experiments/runs/R901,complete,firmware-0.5 confirmatory W2 10-pair extension; 0.5s telemetry rep11; balanced round 6; alternating pair order,0.4.8,FALSE,W2_0.5s,telemetry,rep11,,,,,,,,,,,
